username,points,is_winner
baronessa08,3,FALSE
petroniy_arbitr,4.5,FALSE
castleoasischess,2,FALSE
robertofabregas,3,FALSE
croissantneuf,5,FALSE
tarantul1,2,FALSE
elgasanov,7,FALSE
czechmviii,2.5,FALSE
rap_woyska,1.5,FALSE
ninullia,5.5,FALSE
pirulillo,0,FALSE
letsgoband,0,FALSE
luckslayeer,6,FALSE
chessfunmaker,1,FALSE
vaathi_coming,6.5,FALSE
shield12,7.5,FALSE
bastiandash,3.5,FALSE
shota_azaladze,7,FALSE
artooon,6,FALSE
ketster,4,FALSE
mathiaswomacka,4,FALSE
azatic,6.5,FALSE
weaintsurepal,2,FALSE
hippotaner,1,FALSE
mikozovna,1,FALSE
zubridis,5.5,FALSE
gahryman,0,FALSE
anastasia_nesytova,3.5,FALSE
walter_white_poland,2.5,FALSE
sofaceindisguise,0,FALSE
poghosyan_suren,7,FALSE
dfeco,1.5,FALSE
bakki78,5.5,FALSE
denishevm,3,FALSE
leonvaldes,2,FALSE
zajka-molotok,1.5,FALSE
andrei_belozerov,6,FALSE
divyadeshmukh23,5,FALSE
orkan85,5,FALSE
ucanthandledenker,4,FALSE
ljuks68,5,FALSE
witcher8,0,FALSE
pichonazo,3,FALSE
emperor87,6,FALSE
azoulas1,2,FALSE
skatchkov_v,5.5,FALSE
classyel,5.5,FALSE
stewie_89,6.5,FALSE
mamey78,4,FALSE
filip_covic,4.5,FALSE
karstenhansch,1,FALSE
atalz0,5,FALSE
petrkostenko,5,FALSE
riptide27,3,FALSE
firegrizzly,6.5,FALSE
tsvet2005,2,FALSE
crazy_but_lazy,2.5,FALSE
goofypenguin96,0,FALSE
gromes7,3,FALSE
philosopherrr,4.5,FALSE
ddterziev04,1,FALSE
ashotparvanyan,5,FALSE
obliviate12,0,FALSE
marcoriehle,6,FALSE
konradrutkowski,6,FALSE
karina_ivanova,3.5,FALSE
divudis17,4.5,FALSE
sharapovevgeny,5.5,FALSE
isla88,1,FALSE
shivacalypso,4,FALSE
picturesquecheck,4.5,FALSE
lamachampetre,3.5,FALSE
kleopl,6,FALSE
serhanberat_ozdemir,5.5,FALSE
cukin84,4,FALSE
liamvrolijk,7.5,FALSE
margarita2907,3,FALSE
wastefuljustice,5,FALSE
hedgehog280,2,FALSE
adodove,0,FALSE
raunaksadhwani2005,7,FALSE
lion-al-messi,4.5,FALSE
turquoise_2701,3,FALSE
blitzking642,2.5,FALSE
mitraasz,2.5,FALSE
thepatrick27,6,FALSE
doons21,5.5,FALSE
pultis,2.5,FALSE
lysiak_poltorak,0,FALSE
klavdia_nik,1.5,FALSE
umuterdemgunduz,4.5,FALSE
pma83,0,FALSE
chesslh93,4,FALSE
semen16,5,FALSE
ajdemipopushi,5,FALSE
willychess95,1.5,FALSE
jakubpulpan,0,FALSE
bulldog167,7.5,FALSE
sirmittensofmittensville,5,FALSE
haykoooo0o,1.5,FALSE
keepitcool9499,5,FALSE
annasargsyan_m,3,FALSE
alphalphazero,2,FALSE
psvidler,8,FALSE
zakaryan_david,4,FALSE
chessbitl,5.5,FALSE
rud_makarian,4.5,FALSE
fm_vs99,4.5,FALSE
pawnpusherschessaccademy,0,FALSE
dragos420,6,FALSE
chenxiaoyuer,4.5,FALSE
akhayan,5,FALSE
wiktoriapol,2.5,FALSE
liamputnam2008,6,FALSE
mshuaau0,4,FALSE
annachesslook,2.5,FALSE
smirnovalexandra,2,FALSE
budisavljevic,4.5,FALSE
turayev_shahruh17,5,FALSE
rubenscezila,4,FALSE
isikcan,3.5,FALSE
oneshot007,4.5,FALSE
awareidea,5,FALSE
starplatinum2030,4.5,FALSE
sergey85rodchenkov,0,FALSE
susal_de_silva,3.5,FALSE
omk124,5.5,FALSE
joksijoksi,5,FALSE
czasnaszachy,1,FALSE
archess2,6,FALSE
korona_91,5.5,FALSE
sketchymoves,5.5,FALSE
aleksanderhnydiuk,6.5,FALSE
szefru,3,FALSE
mightygmpretender,6,FALSE
annacramling,2,FALSE
bossche-cm,4,FALSE
antelacus,3,FALSE
restartingchess,5,FALSE
lubov_gordyk,6,FALSE
luibov_an,1,FALSE
misiekzielony,4,FALSE
saxar85,6.5,FALSE
dortmundcity,7,FALSE
enriquack,2.5,FALSE
lililili_lil,3,FALSE
ranindu2003,3.5,FALSE
tsyhanchuk_stanislav,6,FALSE
chessplayer9919,0.5,FALSE
paulocesarcosta_sad,4,FALSE
problematique_99,3,FALSE
chepaschess,5.5,FALSE
gracefulyear,2,FALSE
charlottemillard17,2,FALSE
zverevlev,5,FALSE
volovier,4,FALSE
austrianfalcon,3,FALSE
danieltitichoca,5,FALSE
angel_hranitel_37,6,FALSE
iminthewings,3,FALSE
keks2017,5,FALSE
grineva_marianna,3,FALSE
maxvavulin,7.5,FALSE
1przemyslaw1,0,FALSE
pavlov_sergey,4,FALSE
trickov,4,FALSE
sgchess01,7,FALSE
bambomatto,4,FALSE
csb7,6.5,FALSE
trankuilizer,6,FALSE
pgradalski,2,FALSE
dii210,1,FALSE
bodnar_mykola,4,FALSE
efm13,0,FALSE
feketebarika,4.5,FALSE
islamovqaasim,3.5,FALSE
unknown_im,6,FALSE
fmalexhdez,1,FALSE
glidzhian_gor,5.5,FALSE
algatar2020,1,FALSE
asimali1977,0,FALSE
rovenvogel,1,FALSE
bilguunsu,2.5,FALSE
lucliasco,6.5,FALSE
petrolulsah,3,FALSE
realmadridtv,6,FALSE
kapibara_warri0r,2,FALSE
martabartel,4.5,FALSE
white_ghost,4,FALSE
the_machine04,4,FALSE
munkhzul_turmunkh,3.5,FALSE
pomegranate988,6,FALSE
wonderchampion,3,FALSE
m_ezat,7,FALSE
kezin_roman,7,FALSE
crossingthestreet,4,FALSE
efremov_vlad,3.5,FALSE
pittiplatsh,6,FALSE
yuri202062,4.5,FALSE
majesth,1,FALSE
mihailnik,4,FALSE
boudicca64,4,FALSE
chesstraining77,5,FALSE
maybe00,6.5,FALSE
gloomy_wanderer,7.5,FALSE
oglob71,5,FALSE
quaternitychess,6,FALSE
gyapiking,6.5,FALSE
beatnoguera,2,FALSE
twitch_elhamblitz05,1,FALSE
anonymusdonkey,1,FALSE
viktoriyatarasova,0,FALSE
fridaywins,0,FALSE
gmartin_petrov,6.5,FALSE
alexsergeyev,5.5,FALSE
nara_kh,4,FALSE
belka1989,1.5,FALSE
athanasiuslefebvre,2,FALSE
ladislav1969,4,FALSE
apokalipsa13,1.5,FALSE
whitecapital80,4.5,FALSE
top_bu_tz,3,FALSE
the_player6,4.5,FALSE
bolence16,3,FALSE
chronicunhappiness,3.5,FALSE
loiacono_antonio,5,FALSE
saqochess_twitch,5.5,FALSE
love_craft,5,FALSE
summertimefun,1,FALSE
dlr7,7.5,FALSE
happy1712drummer,4,FALSE
iribu,4.5,FALSE
char_dasha,4,FALSE
shyam,7,FALSE
attilaturzo,4,FALSE
justinz,5,FALSE
madalin18,5.5,FALSE
jiahaoxiang,6,FALSE
gmkrikor,7,FALSE
isaacwiebe,1,FALSE
kosmeg,3,FALSE
davigator,4,FALSE
zivicd,3.5,FALSE
morfius,5,FALSE
b-man,0,FALSE
powerthinking2650,5,FALSE
marcocorvi,2,FALSE
goldenspine,0,FALSE
danielrensch,3,FALSE
aquivarubinstein,5,FALSE
musiccitymaster,4.5,FALSE
stegariuvlad,5,FALSE
dvella,2,FALSE
houseofdurin,0,FALSE
zkid,7,FALSE
mizner,4,FALSE
swayamsm,1,FALSE
cottage_cheese,0,FALSE
chessmavenyeti,2,FALSE
erlesfar,5,FALSE
galileo22,3.5,FALSE
billcoe,1.5,FALSE
dennisodessa,3,FALSE
logoczar,1,FALSE
dimwitchess,1,FALSE
profofchess,4.5,FALSE
colombiano07,2,FALSE
gvetadze,5,FALSE
ajian,5,FALSE
mc4chess,4.5,FALSE
martinmatthiesen,4.5,FALSE
matein28,1,FALSE
nfork,1,FALSE
nmchesstoimpress,2,FALSE
chessaintfun,1.5,FALSE
ilzeberzina,3,FALSE
mf_malo,4,FALSE
felixjoseynojosa,2,FALSE
erikronka,4,FALSE
matijaolimpiakosivic,3,FALSE
tomaskapitanchuk,0,FALSE
dimke2802,3,FALSE
soltanicir,4,FALSE
belakis,3,FALSE
bikingbrian,4,FALSE
nmzanette,0.5,FALSE
mikromurks,3,FALSE
fightingchess,3.5,FALSE
oparingrigoriy,5,FALSE
semetey,2.5,FALSE
kasparicy,0,FALSE
littlepeasant,6,FALSE
keranke,5,FALSE
zq1,5,FALSE
tapuah,6.5,FALSE
1random,1,FALSE
grootneus,2.5,FALSE
guillembaches,3,FALSE
kakakz,5.5,FALSE
capatl,2.5,FALSE
kaumandur01,3,FALSE
notfischer,2.5,FALSE
armqueen,0,FALSE
talaicito,3.5,FALSE
knvb,6,FALSE
dmosesov,1,FALSE
jlrhei,5,FALSE
aikiigm,4,FALSE
manitodeplomo,5.5,FALSE
zhani-z,6,FALSE
tsubasa,3.5,FALSE
tall-guy,3,FALSE
malev212,3,FALSE
r31415,3,FALSE
dlp300,1,FALSE
el_ultimo_pablo,0,FALSE
cassoulet,4,FALSE
ristingho,0,FALSE
gm_levan_pantsulaia,8,FALSE
jlandaw,4.5,FALSE
saisree,0.5,FALSE
andro2,3.5,FALSE
belisarius64,3,FALSE
ahachess,3.5,FALSE
gm_darwinlaylo,4,FALSE
northridgehawk,3,FALSE
shav3184,3,FALSE
chessy222222,0.5,FALSE
fidezivkovic,5,FALSE
tudoranton,5.5,FALSE
oogee,0,FALSE
michaelk123,2,FALSE
kushagramohan,5,FALSE
harykane,2,FALSE
walkingcreep,5,FALSE
yaacovn,6,FALSE
blitzstream,3,FALSE
brianescalante,0,FALSE
farzadbfd,1,FALSE
grapefruitshapehead,2.5,FALSE
generalas,5.5,FALSE
yoolund,5.5,FALSE
vanea_03,3.5,FALSE
manudavid2910,5.5,FALSE
jtayar88,1,FALSE
dacf2905,2.5,FALSE
thecount,4.5,FALSE
titus369,2,FALSE
whogeeyao,1,FALSE
svilson23,4.5,FALSE
joseph_truelson,3.5,FALSE
cmfernandez,2.5,FALSE
imrosen,6,FALSE
inegrepus,3.5,FALSE
gmhess,7,FALSE
dretch,2,FALSE
verdenotte,7,FALSE
kaponov,2,FALSE
calin_dragomirescu,2,FALSE
pooh2012,3,FALSE
abubakrtagelsir,3,FALSE
ritvarsreimanis,4.5,FALSE
novocane,0,FALSE
gmneiksans,5,FALSE
indfraeng,2.5,FALSE
alexandercs432,2.5,FALSE
korbul,4.5,FALSE
revnov,2.5,FALSE
themightybishops,2,FALSE
2346pl,3,FALSE
sergiogarciafuentes,2.5,FALSE
731291,4,FALSE
th0217,0,FALSE
aryantari,4.5,FALSE
djano,4,FALSE
nafania1,5,FALSE
alanzhang,4,FALSE
chessablanca,4.5,FALSE
ceejay271,3.5,FALSE
alohamora11,4.5,FALSE
nadirsm,2.5,FALSE
axvesik,5,FALSE
giorgianbarbosa,3.5,FALSE
viditchess,7,FALSE
slavenpastar,4.5,FALSE
sandstad,4,FALSE
jposthuma,6,FALSE
angry_twin,8,FALSE
bubacik,0,FALSE
zmeeed67,5,FALSE
agus_k,3.5,FALSE
fighter008,4,FALSE
stoleriu,5,FALSE
ind1anstar,6,FALSE
wild_cat99,6,FALSE
thenomnomfactor,4.5,FALSE
whiteshirt_boi,7,FALSE
donotreadit,7,FALSE
aspired,6,FALSE
djamir,5.5,FALSE
gameoverbro,4,FALSE
fy_rakotomaharo,6,FALSE
mariafominykh,4.5,FALSE
kuba2006,4,FALSE
jaskol95,4,FALSE
alexjr20,3,FALSE
manuellarrea,2,FALSE
vohiraa,4,FALSE
qvalda,3.5,FALSE
igor_janik,1,FALSE
sjakkerntobi,4,FALSE
pawneatingzombie,2.5,FALSE
stockholmmissile,4.5,FALSE
duhless,6.5,FALSE
fedamaster,3,FALSE
alexander_donchenko,6.5,FALSE
georgmeier,7.5,FALSE
chessqueen,6,FALSE
olomi007,5.5,FALSE
gasconjr,3,FALSE
jacky72,6,FALSE
andreikka,7,FALSE
richarzard69,4,FALSE
mpgm,3,FALSE
ingoscarardila,0,FALSE
a-fier,5,FALSE
initiatingasc,3,FALSE
tomozupan,3.5,FALSE
trulyhumbledundergod,4,FALSE
chessicallyinclined,3,FALSE
enriquetejedor,3.5,FALSE
eliwood44,4.5,FALSE
suneebaker,2,FALSE
hazy13,1,FALSE
enzovsky,0,FALSE
reniite,0,FALSE
silverback96,3.5,FALSE
alexa797,4.5,FALSE
josiwales,3,FALSE
j2806,2,FALSE
vaps,1,FALSE
bad4life,0,FALSE
jsmastropiero,4.5,FALSE
bmt011,3,FALSE
alexzambrano,3.5,FALSE
ali_rastbod,4.5,FALSE
argonvalerievich,2,FALSE
m-garcett,1,FALSE
joshukid,5,FALSE
varskelis,6.5,FALSE
maziarbagheri,4.5,FALSE
dpopadic,5.5,FALSE
tgpgoat,2.5,FALSE
tufferguy,4,FALSE
avitalbor,1.5,FALSE
moro182,4,FALSE
jabberwockiez,1,FALSE
chesswarrior7197,3.5,FALSE
funkmaus,3.5,FALSE
zane33,0,FALSE
limeinthecoconut,1,FALSE
jenia84,0.5,FALSE
dukicz123,5,FALSE
ulises2013,6,FALSE
mirovlasenko,5.5,FALSE
lordiron,0,FALSE
kostya26,3,FALSE
lupta_robin,5.5,FALSE
maciek_92,4.5,FALSE
incognito_knight,0,FALSE
bakapg,4,FALSE
albi1999,5,FALSE
floplover,4,FALSE
xdps,6.5,FALSE
liemle,7,FALSE
shivagami,2,FALSE
karacsonyi_gellert,0.5,FALSE
xiaokangzhong,3.5,FALSE
spartakus1975,8,FALSE
imdarealist,4.5,FALSE
kleinebeer98,3.5,FALSE
shahmatkanal,4.5,FALSE
arctic_t00,3,FALSE
martinique24,3,FALSE
fastestmindalive,7,FALSE
yanidze,0,FALSE
harrycun,4.5,FALSE
fairchess_on_youtube,7.5,FALSE
hadza_3,2,FALSE
frogmist,2,FALSE
djogrodek1,6,FALSE
aygehovit1992,6.5,FALSE
caterpiller35,4,FALSE
danesz22,5,FALSE
energetichay,3.5,FALSE
johnathan113,5.5,FALSE
julant,5.5,FALSE
corpescador,5,FALSE
govalya,2.5,FALSE
hikaru,8,FALSE
hanscoolniemann,3,FALSE
tonyq11,0.5,FALSE
nickmatta,1.5,FALSE
louis198,4,FALSE
bancsoo,6.5,FALSE
dr-bassem,3.5,FALSE
tst2014,4,FALSE
anijak,4,FALSE
gmelviro,2,FALSE
onnoelgersma,4,FALSE
elohunter1999,5,FALSE
lunow,3.5,FALSE
orest_vovk,2.5,FALSE
semchik90,2,FALSE
gui_borba,3,FALSE
joachimmouhamad,0,FALSE
popopuiyt,2.5,FALSE
evgeny81,6,FALSE
alex1531,3.5,FALSE
milchone1,4.5,FALSE
ankitgajwa,2,FALSE
hypert,3,FALSE
wonderfultime,8,FALSE
art10echr,5,FALSE
francyim,6,FALSE
anton_demchenko,7,FALSE
fh2411,5,FALSE
schachmalanders,1,FALSE
eljanov,5.5,FALSE
jesspinkman,5,FALSE
andrii_prydun,5.5,FALSE
praveenb2002,6.5,FALSE
macdaddymac,1.5,FALSE
liontheleon_06,7,FALSE
gmcorrales,2.5,FALSE
beca95,6,FALSE
mfwagnerpeixoto,3,FALSE
bagirova,2,FALSE
warmoatmeal,0,FALSE
rynos0411,4,FALSE
noam_vitenberg,4,FALSE
mishanick,4.5,FALSE
abhidabhi,6.5,FALSE
chessterra87,4,FALSE
thefirechess,5.5,FALSE
quesfr,5,FALSE
thebigboss04,4,FALSE
likewater,3,FALSE
moon_stone123,5.5,FALSE
scim,5.5,FALSE
mikhail_golubev,1,FALSE
david_paravyan,5,FALSE
byniolus,1,FALSE
eddiemarsalla,4.5,FALSE
allvim,5.5,FALSE
pitomina,4.5,FALSE
nfchess13,3.5,FALSE
levallem,2.5,FALSE
hblanco,1,FALSE
chito89,5.5,FALSE
donbroca,3.5,FALSE
training_day,3,FALSE
igor_lysyj,5.5,FALSE
gixfantastix,0,FALSE
malysch,4,FALSE
nabukatnezarr,4.5,FALSE
hrvojezagreb,2,FALSE
theoslade,3.5,FALSE
raviteja81293,0,FALSE
exoticprincess,1,FALSE
gmsergiobarrientos,3.5,FALSE
fmolexandrprohorov,3,FALSE
maghalashvili,7,FALSE
juanovic,2.5,FALSE
otrov-11,4,FALSE
mbachez,4.5,FALSE
econpower,0,FALSE
garicradomir,6,FALSE
newbornnow,5,FALSE
sanqui14,1,FALSE
morechessjulia,3,FALSE
bathory44,6,FALSE
sanan_sjugirov,6,FALSE
chess_boxer123,4,FALSE
vovachesss,5,FALSE
tteshan,3,FALSE
future2700,1,FALSE
aureliano-buendia,5,FALSE
gamayevoleg,4,FALSE
koksik_13,6,FALSE
zhuu96,3.5,FALSE
nfds,4,FALSE
cholzan,0,FALSE
cms13,3.5,FALSE
wpwpwp-2015,4,FALSE
batsai,4,FALSE
zarikovs1999,4,FALSE
olga_girya,4.5,FALSE
spring199,3,FALSE
ghandeevam2003,5,FALSE
amiralfio,2.5,FALSE
sonofholygod,2,FALSE
cukiero,1,FALSE
vitaliybernadskiy,5,FALSE
msb2,7,FALSE
fandorine,7,FALSE
miterryble,4,FALSE
itscheckm8mate,4,FALSE
sboshaon21,0,FALSE
tigra,5.5,FALSE
awesomevishesh,5,FALSE
vice64,5.5,FALSE
mfberna,4,FALSE
frogo47,6,FALSE
winehouse83,5.5,FALSE
terorptica,6,FALSE
santoblue,0,FALSE
alexander_zubov,6.5,FALSE
oneofmyturns,2.5,FALSE
nemtsevigor,3,FALSE
franciscodelaf,5,FALSE
teidi96,3,FALSE
durarbayli,7.5,FALSE
danfii,4,FALSE
felixblohberger,1,FALSE
sven_tica,2,FALSE
platy3,2,FALSE
2008king,1,FALSE
tesla37,6,FALSE
grzechu96,7,FALSE
grunbergmihai,4.5,FALSE
jucaxx,3.5,FALSE
christool2,3,FALSE
mortngabriel,4,FALSE
sweafty,4.5,FALSE
jeffinho023,4.5,FALSE
parvizgasimov,2,FALSE
canhhuan,1.5,FALSE
12teen,4.5,FALSE
gilbert_gm,0.5,FALSE
natalya_buksa,5,FALSE
csati17,5,FALSE
suundalaisumberuul,4,FALSE
momojunkai,1,FALSE
saikrishnareturns,3,FALSE
gajuchess,2.5,FALSE
izoria123,6,FALSE
gurvich_vitaly,6.5,FALSE
wadsy27,1.5,FALSE
bait_or_mate,5,FALSE
zen-22,3.5,FALSE
sameermujumdar,0.5,FALSE
muradnuri,0,FALSE
vanyakuba,4,FALSE
aleksandar-topalov,3.5,FALSE
tomsishere,3.5,FALSE
kungmongmanh,0,FALSE
ntmh281,3,FALSE
dobuchak,1.5,FALSE
robertojbm,1.5,FALSE
viktorskliarov,4,FALSE
dzhumagaliev,6,FALSE
gabrielian_artur,6,FALSE
fahad,4,FALSE
x-3738459472,2,FALSE
gmstefanova,6.5,FALSE
leoduarte,4,FALSE
827883,4.5,FALSE
mirceaparligras,7,FALSE
superfelix,5,FALSE
sirstrateg,5.5,FALSE
vusatiuk_vladimir,1,FALSE
uchenic,5,FALSE
oligan22,2,FALSE
mischuk_d,2,FALSE
fabianvivasz,3,FALSE
gianmarcovar,4,FALSE
annamaja,4,FALSE
thedjoker98,6,FALSE
aquaticpineapples,2,FALSE
ftorodent,6.5,FALSE
agent-jl,1,FALSE
rodinmihail,4.5,FALSE
paralinch,1,FALSE
iamschrodingerscat,1,FALSE
tan275,3.5,FALSE
adricalderon8,5,FALSE
alexander_moskalenko,3.5,FALSE
luisfsiles,3.5,FALSE
zufi1811,2.5,FALSE
derknipser,2,FALSE
calingheorghiu,4,FALSE
tynano,2,FALSE
arminmusovic,2,FALSE
plumalka,3,FALSE
trickyfortem,0,FALSE
quiet_desperation,3.5,FALSE
chelsiemonica,5.5,FALSE
queen_iryna,4,FALSE
drvitman,1.5,FALSE
rybka1989,5,FALSE
vugarrasulov,5,FALSE
smshk35,3,FALSE
bigfish1995,6.5,FALSE
nikolakis2014,4,FALSE
berardino,5.5,FALSE
shuvalov,3.5,FALSE
billiekimbah,7.5,FALSE
morshynska,3.5,FALSE
kuzubovyuriy,2,FALSE
xamax2000,6,FALSE
jospem,2.5,FALSE
yuriykrykun,0.5,FALSE
grischuk,8,FALSE
vincent_vega95,4,FALSE
willyam13,1,FALSE
regex27,2.5,FALSE
sethu0025,6,FALSE
chesterf,1.5,FALSE
bacyanide,4.5,FALSE
caisachess,0,FALSE
zurability,4,FALSE
gm_loading,5.5,FALSE
gm_dmitrij,4.5,FALSE
putra48,3.5,FALSE
nbk90,4.5,FALSE
usurpov,5,FALSE
kingsman132,0.5,FALSE
fcchelsea14,0,FALSE
bascheyaro,2,FALSE
bilodeaua,0,FALSE
lestofante90,4,FALSE
elisak43,5,FALSE
rumpel-vk,6,FALSE
kosche007,4,FALSE
rafael_ventura,2.5,FALSE
monalize,4,FALSE
rsnr,5,FALSE
aleks_ivlev,3,FALSE
oleksandr_bortnyk,8,FALSE
tigrvshlyape,6,FALSE
gmmarcindziuba,7,FALSE
gm4life,1.5,FALSE
maxleto,3.5,FALSE
confer77,3,FALSE
antipov_mikhail_al,0,FALSE
tashik,5,FALSE
supernotar,7,FALSE
sergiochess83,7,FALSE
apocalyps999,0,FALSE
man-chuk,8,FALSE
konek-gorbunok,4,FALSE
gennady_kozlov,2,FALSE
josefineheinemann,1.5,FALSE
gmjustin,3,FALSE
infernal_xam,4,FALSE
ekka83,5,FALSE
rpragchess,7.5,FALSE
yqperez,7.5,FALSE
nikolaj_6,5,FALSE
marty435,5.5,FALSE
batica1984,6,FALSE
lizasolovyova,5,FALSE
hanging_pointer,6.5,FALSE
kaua18,1.5,FALSE
chessuriel,3,FALSE
olga_zhuravleva,6,FALSE
giantslayer83,5.5,FALSE
khamrakulov_djurabek,6.5,FALSE
powermove,2,FALSE
monstertube,2,FALSE
shoytan,6,FALSE
lolo9292,5,FALSE
guenplen,7,FALSE
nastya_rakhmangulova,1,FALSE
eldur16,4.5,FALSE
mikaelyanarman,5,FALSE
acsintematei,5,FALSE
swapchess90,6,FALSE
hongnhung1234,2.5,FALSE
eneasz,4,FALSE
semen_khanin,6.5,FALSE
gabix_94,6.5,FALSE
anaartjieza,5.5,FALSE
blagorod,2.5,FALSE
cocaino74,3.5,FALSE
etserga,4.5,FALSE
piwan,5,FALSE
guachiney,6,FALSE
dcann0n88,3,FALSE
woolworthsmanly,6,FALSE
caspiisrael,5.5,FALSE
amintabatabaei,1,FALSE
iagrest,3,FALSE
grandmaster2b,1,FALSE
ehrenfeld,4,FALSE
korkmaz16,4.5,FALSE
1977ivan,6,FALSE
mrrooke6,5,FALSE
damayito,0,FALSE
gmgamil,6,FALSE
joakimvonand,5,FALSE
raphaei,5.5,FALSE
kotofeyca,4,FALSE
lucabrasi1968,4,FALSE
talman67,5.5,FALSE
bubi6,5,FALSE
feegus,5,FALSE
jumbo,8,FALSE
andrewdgreen,2.5,FALSE
vinzentspitzl,3,FALSE
nubair1198,0,FALSE
rakesh,1.5,FALSE
davidkalashian,5,FALSE
aakankshachess,5.5,FALSE
dishonoronyourcow,2.5,FALSE
borsuk_konstantin,5.5,FALSE
rodalquilar,6.5,FALSE
sahajgrover,7,FALSE
taron_shagbazyan,0,FALSE
rasmussvane,6,FALSE
hangar-18,2,FALSE
petrosyan_tigran,5,FALSE
drycounty,5,FALSE
murtas73,6,FALSE
aa175,5,FALSE
mrbigtimer,6,FALSE
parhamov,0,FALSE
eugenerougon,6,FALSE
1f3_2g41-0,5.5,FALSE
grandelicious,6.5,FALSE
birdmaster3000,2.5,FALSE
artem_koval,2.5,FALSE
chesswizard_2007,1,FALSE
vladislavkovalev,7,FALSE
swimmerchess,7.5,FALSE
mikolka1985,3.5,FALSE
benko_008,4.5,FALSE
canary2016,2.5,FALSE
icychess54,3,FALSE
evgenyromanov,5.5,FALSE
jmduque,0,FALSE
pavalamalli,3,FALSE
vamostodorecto,3,FALSE
albano87,4,FALSE
leonid_starozhilov,5,FALSE
valparaiso37,3.5,FALSE
politeplayer,3,FALSE
lelya96,1,FALSE
marianokar,4,FALSE
muracle,6,FALSE
sychev_klementy,8,FALSE
milanovicdan,3,FALSE
ega2006,2,FALSE
ghost_pepper,4.5,FALSE
zcorrales,1,FALSE
cookiesandicecream,3,FALSE
dbrankovic68,4.5,FALSE
xeslu,3,FALSE
sibelephant,7,FALSE
bvsn,5,FALSE
friesnielsen2302,1,FALSE
apotatointhekitchen,0,FALSE
ariadna_atreides,1,FALSE
dr_thomas_quilter,3.5,FALSE
jbd735,5,FALSE
hanschut,2.5,FALSE
woodhy,4.5,FALSE
troisi,3.5,FALSE
zabivol_mc,4,FALSE
binbin239,3,FALSE
tregubovp,4.5,FALSE
phenix2k,2,FALSE
gmmatamoros,4.5,FALSE
sergeikim,3.5,FALSE
riankapriaga,3,FALSE
froggy64,6,FALSE
kopytkin,3.5,FALSE
kingofkolkata,2,FALSE
lifeissofun,3,FALSE
temiksmozg,1,FALSE
krasavetc,0,FALSE
mykola-bortnyk,4,FALSE
ave_mariia,3,FALSE
kildepiotr,4,FALSE
sergoy,7,FALSE
petincash,4,FALSE
slovak_fighter2000,2,FALSE
queenoftactics90,3,FALSE
harkerchess,2.5,FALSE
paladin61,4,FALSE
yerlan-ra,4,FALSE
triumphmate,2,FALSE
winningbutnotreally,4,FALSE
bazar-wokzal,5,FALSE
chessdjw,5.5,FALSE
gogieff,8.5,TRUE
nzt72,4.5,FALSE
vaishali2001,6,FALSE
iyael,4,FALSE
gross-aleks,2.5,FALSE
kingcrusher275,5,FALSE
kavyev_ruslan,5,FALSE
kingchess345,3,FALSE
gubajdullin,4.5,FALSE
lilleper1,0.5,FALSE
zmeeed63,3,FALSE
daggigretarsson,5.5,FALSE
kimster98,4.5,FALSE
okriak,6.5,FALSE
2l8iwun,5.5,FALSE
sunnika,0,FALSE
alexchess1984,3.5,FALSE
vojtechplat,1,FALSE
alextriapishko,7,FALSE
bubar,1,FALSE
mateschmate,4,FALSE
targeta,6,FALSE
agrigo3,3.5,FALSE
misticpikachu,2.5,FALSE
pawel83,4,FALSE
barbara25,0.5,FALSE
dedic8,1,FALSE
hasangatin_ramil,5,FALSE
crywolf1986,1.5,FALSE
theblitzchamp,6,FALSE
maximdlugy,6.5,FALSE
stormeman100100,5,FALSE
vespasian23,4,FALSE
mrtattaglia,1,FALSE
alopekos,5,FALSE
gmsrinath,7,FALSE
2nd_life,4.5,FALSE
harsha_bharathakoti,6,FALSE
volodar_murzin,1.5,FALSE
macron20htf1,2.5,FALSE
terminator_pc,5,FALSE
manukyan_artak,3.5,FALSE
biranidun,6,FALSE
korchmar_vasiliy,6,FALSE
alonmindlin,1,FALSE
abdimalik_abdisalimov,4,FALSE
mashenka97,3.5,FALSE
mikedannnn,3,FALSE
kuli4ik,6.5,FALSE
kate1606,3,FALSE
sanyura,6,FALSE
goddmuhammad,2.5,FALSE
taran2004,1,FALSE
shieldingoff,2,FALSE
h3nriquetv,1,FALSE
mr_sinigami,5,FALSE
michailovm,5,FALSE
temus_galaktionov,7,FALSE
stasiek18,2.5,FALSE
amantedemoi,3,FALSE
vuk2000,2.5,FALSE
tvjosue,0,FALSE
gvanna,4.5,FALSE
druskacik,6,FALSE
camels1981,4.5,FALSE
ridnani2021,1,FALSE
gukeshdommaraju,7.5,FALSE
pedrada88,3,FALSE
anushanlv,0,FALSE
iljajoke,5,FALSE
terao90,0,FALSE
tamarozi99,1,FALSE
julianproleiko,1,FALSE
gareth-bale11,6,FALSE
relaxx87,3.5,FALSE
winstonsilvakov,1,FALSE
bocharovd,6,FALSE
dokanee,1,FALSE
mersad_98,0,FALSE
shadowjolteon,1.5,FALSE
tylityli,4,FALSE
eightbyeightchess,5.5,FALSE
noblerone,4.5,FALSE
kubagepard,3,FALSE
mimsychess,5,FALSE
xeniya2005,4,FALSE
